Opportunity ID,Line Nbr.,Inventory ID,Year,Unit Price,Quantity,UOM,Ext. Price,Currency,Discount Amount,"Discount, %",Funded Program,Free Item,Tax Category_x,Business Account,Contact ID,Estimated Close Date,Status,Stage,Probability,Estimated amount,Amount received,Difference,Owner Name_x,Follow-up with_x,Class ID,Class_x,Source,Source Campaign,Campaign Name,Programme financé,Action financée,Agreement,Signature date of the agreement,Agreement expiry date,Duration of agreement (months),Deadline for submission of interim report,Final report deadline,Type de contrat,Type de financement,Zone SDLV,Theorical payment date 1,Theorical payment amount 1,Theorical payment date 2,Theorical payment amount 2,Theorical payment date 3,Theorical payment amount 3,Theorical payment date 4,Theorical payment amount 4,Theorical payment date 5,Theorical payment amount 5,Created On_x,Last Modified Date,Actual Close Date,Assignment Date,Branch ID,Description EN,Posting Class,Tax Category_y,Base Unit,Item Status,Created On_y,Last Modified On_x,Default Price,Type_x,Reference Nbr.,Customer,Amount,Date,ContactID,Active,Class_y,Class Name_x,Financing preference,Owner,Follow-up with_y,Postal Code_x,City_x,State_x,Code pays,Country Name_x,Gender,Client Source,Last Modified On_y,Created On_x.1,Customer Status,Type_y,Partner type,Class,Class Name_y,Activity sector,Parent Business Account,Owner Name_y,Follow-up with,Postal Code_y,City_y,State_y,Country ID,Country Name_y,Created On_y.1,Last Modified On,Apprenticeship tax,Sponsorship,Gala Lyon,JDLV Ceremony,Public Newsletter,Annual report,But en Or Paris,Gala Paris,But en Or Lyon,Olympics,But en Or Lille,Gala Lille,Jogg dans la ville,Tournament de Paris,Center inauguration,Tournament CVC,But en Or Marseille,Gala Londres,Gala New York,Entrepreuneur dans la Ville,Greetings,Gala Marseille,Call for Donations,But en Or St Etienne,Campus,Gala St Etienne,But en Or Londres,Gala Grenoble,But en Or Grenoble,Cluster,PROBS,CR,OUTLIERS
3332.0,1.0,DONPAR,2021.0,200.0,1.0,PIECE,200.0,EUR,0.0,0.0,Non specified,False,TVA0,C04399,,28/1/2022,New,Won,100.0,200.0,1.0,-200.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,29:28.9,31:24.5,,28:30.4,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40323.0,True,,,,,,59700,MARCQ EN BAROEUL,,FR,France,,,37:42.5,34:23.6,Active,Customer,Individual,30PART,Individual,,,29.0,,59700,MARCQ EN BAROEUL,,FR,France,34:23.5,28:14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.21875,0.9900426082080623,0
3331.0,1.0,DONPAR,2021.0,5.0,1.0,PIECE,5.0,EUR,0.0,0.0,Non specified,False,TVA0,C04994,,28/1/2022,New,Won,100.0,5.0,1.0,-5.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,25:23.7,26:14.8,,24:21.5,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40760.0,True,20PART,Individual,,,,,,,FR,France,,HelloAsso,53:35.0,03:58.3,Active,Customer,Individual,30PART,Individual,,,29.0,,,,,FR,France,02:27.2,24:05.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.02564102564102564,0.6666666666666666,0
3330.0,1.0,DONPAR,2021.0,50.0,1.0,PIECE,50.0,EUR,0.0,0.0,Non specified,False,TVA0,C05003,,28/1/2022,New,Won,100.0,50.0,1.0,-50.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,21:51.3,22:42.8,,20:54.3,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40769.0,True,20PART,Individual,,,,92100,BOULOGNE-BILLANCOURT,,FR,France,,HelloAsso,04:00.3,04:00.3,Active,Customer,Individual,30PART,Individual,,,29.0,,92100,BOULOGNE-BILLANCOURT,,FR,France,02:30.4,20:36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.14285714285714285,0.9598278335724533,0
3329.0,1.0,DONPAR,2021.0,60.0,1.0,PIECE,60.0,EUR,0.0,0.0,Non specified,False,TVA0,C05012,,28/1/2022,New,Won,100.0,60.0,1.0,-60.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,18:57.2,19:14.0,,11:40.1,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40779.0,True,20PART,Individual,,,,75008,PARIS,,FR,France,,HelloAsso,04:03.7,04:03.7,Active,Customer,Individual,30PART,Individual,,,29.0,,75008,PARIS,,FR,France,02:35.1,11:20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.14285714285714285,0.9598278335724533,0
3328.0,1.0,CAMP009,,660.0,1.0,JOUR,660.0,EUR,0.0,0.0,,False,TVA 20,C00366,37931.0,3/2/2022,Lost,Won,100.0,660.0,1.0,-660.0,24.0,,CAMP SAL,Campus - Room,,,,,,,,,,,,,,,,,,,,,,,,,13:27.5,08:58.2,00:00.0,12:43.3,SDLV,"100m² room, fully equipped: video projector, paperboard, wifi, daylight",CAMPUS,TVA 20,JOUR,Active,58:58.3,02:46.2,693.0,,,,,,43370.0,True,,,,24.0,,,,,FR,France,,,31:54.9,43:31.3,Active,Customer,Major Partner,03DR,Regional direction,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",,29.0,13.0,69009,LYON,,FR,France,36:42.3,50:48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0.2,0.9964960347782027,0
3327.0,1.0,CAMP015,,324.0,1.0,JOUR,324.0,EUR,0.0,0.0,,False,TVA 20,C07726,,28/1/2022,New,Initial Prospect,20.0,654.6,1.0,-654.6,3.0,,CAMP SAL,Campus - Room,,,,,,,,,,,,,,,,,,,,,,,,,51:00.4,51:00.4,,45:50.8,SDLV,"Salle Pierre BELLON, fully equipped room: video projector, paperboard, wifi, daylight",CAMPUS,TVA 20,JOUR,Active,58:59.2,03:15.9,340.2,,,,,,42156.0,True,,,,,,69380,Lissieu,,FR,France,,,50:49.7,50:49.7,Prospect,Business Account,,,,,,3.0,,69380,Lissieu,,FR,France,50:49.6,50:49.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20588235294117646,0.9984292471414399,0
3326.0,1.0,DONPAR,2021.0,20.0,1.0,PIECE,20.0,EUR,0.0,0.0,Non specified,False,TVA0,C05014,,28/1/2022,New,Won,100.0,20.0,1.0,-20.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,47:49.3,09:56.4,,46:39.5,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40781.0,True,20PART,Individual,,,,,,,FR,France,,HelloAsso,04:04.2,04:04.2,Active,Customer,Individual,30PART,Individual,,,29.0,,,,,FR,France,02:35.8,46:23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.060240963855421686,0.9047619047619048,0
3325.0,1.0,DONPAR,2021.0,86.0,1.0,PIECE,86.0,EUR,0.0,0.0,Non specified,False,TVA0,C07725,,28/1/2022,New,Won,100.0,86.0,1.0,-86.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,39:45.8,40:55.8,,38:44.8,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,42154.0,True,20PART,Individual,"JDLV Ceremony, Greetings, Center inauguration, Entrepreuneur dans la Ville, Call for Donations",29.0,,,,,FR,France,,,40:43.4,38:21.3,Prospect,Business Account,Individual,30PART,Individual,,,29.0,,,,,FR,France,38:21.0,40:43.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,7,0.13286713286713286,0.9799406841268925,0
3324.0,1.0,DONPAR,2021.0,300.0,1.0,PIECE,300.0,EUR,0.0,0.0,Non specified,False,TVA0,C05289,,28/1/2022,New,Won,100.0,300.0,1.0,-300.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,33:36.2,34:38.4,,32:39.3,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40922.0,True,20PART,Individual,"JDLV Ceremony, Call for Donations",29.0,,92600,ASNIERES,,FR,France,,HelloAsso,18:45.1,30:20.7,Active,Customer,Individual,30PART,Individual,,,29.0,,92600,ASNIERES,,FR,France,29:12.9,17:13.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,0.16393442622950818,0.9944164826493193,0
3323.0,1.0,DONPAR,2021.0,500.0,1.0,PIECE,500.0,EUR,0.0,0.0,Non specified,False,TVA0,C05294,,28/1/2022,New,Won,100.0,500.0,1.0,-500.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,28:53.9,30:33.4,,27:42.7,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40927.0,True,20PART,Individual,,,,75007,PARIS,,FR,France,,HelloAsso,30:23.0,30:23.0,Active,Customer,Individual,30PART,Individual,,,29.0,,75007,PARIS,,FR,France,29:17.5,27:28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.16393442622950818,0.9944164826493193,0
3321.0,1.0,DONPAR,2021.0,20.0,1.0,PIECE,20.0,EUR,0.0,0.0,Non specified,False,TVA0,C03662,,28/1/2022,New,Won,100.0,20.0,1.0,-20.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,14:45.0,25:47.2,,13:43.6,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40600.0,True,20PART,Individual,,,,95300,PONTOISE,,FR,France,,HelloAsso,55:57.0,55:57.0,Active,Customer,Individual,30PART,Individual,,,29.0,,95300,PONTOISE,,FR,France,13:40.0,50:40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.060240963855421686,0.9047619047619048,0
3320.0,1.0,DONPAR,2021.0,50.0,1.0,PIECE,50.0,EUR,0.0,0.0,Non specified,False,TVA0,C03661,,28/1/2022,New,Won,100.0,50.0,1.0,-50.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,10:35.5,12:25.6,,09:09.2,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40590.0,True,,,,,,75016,PARIS,,FR,France,,,48:58.2,48:58.2,Active,Customer,Individual,30PART,Individual,,,29.0,,75016,PARIS,,FR,France,13:39.4,50:12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.14285714285714285,0.9598278335724533,0
3319.0,1.0,DONPAR,2021.0,20.0,1.0,PIECE,20.0,EUR,0.0,0.0,Non specified,False,TVA0,C03660,,28/1/2022,New,Won,100.0,20.0,1.0,-20.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,03:32.7,05:39.7,,02:12.5,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40602.0,True,20PART,Individual,,,,78280,GUYANCOURT,,FR,France,,HelloAsso,55:57.9,55:57.9,Active,Customer,Individual,30PART,Individual,,,29.0,,78280,GUYANCOURT,,FR,France,13:38.4,49:51.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.060240963855421686,0.9047619047619048,0
3318.0,1.0,DONPAR,2021.0,150.0,1.0,PIECE,150.0,EUR,0.0,0.0,Non specified,False,TVA0,C04966,,28/1/2022,New,Won,100.0,150.0,1.0,-150.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,58:42.2,00:38.8,,57:39.3,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40655.0,True,20PART,Individual,,,,75017,PARIS,,FR,France,,HelloAsso,09:09.4,36:07.3,Active,Customer,Individual,30PART,Individual,,,29.0,,75017,PARIS,,FR,France,33:48.1,14:16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.21428571428571427,0.9870131546673897,0
3317.0,1.0,DONPAR,2021.0,5.0,1.0,PIECE,5.0,EUR,0.0,0.0,Non specified,False,TVA0,C03022,,28/1/2022,New,Won,100.0,5.0,1.0,-5.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,41:20.9,56:33.0,,40:15.8,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,39769.0,True,20PART,Individual,,,,75016,PARIS,,FR,France,,HelloAsso,56:09.3,05:07.7,Active,Customer,Individual,30PART,Individual,,,29.0,,75016,PARIS,,FR,France,09:02.6,40:33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.02564102564102564,0.6666666666666666,0
3315.0,1.0,DONPAR,2021.0,200.0,1.0,PIECE,200.0,EUR,0.0,0.0,Non specified,False,TVA0,C03021,,28/1/2022,New,Won,100.0,200.0,1.0,-200.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,55:57.3,56:55.5,,55:00.5,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40593.0,True,,,,,,69009,LYON,,FR,France,,,54:57.8,54:57.8,Active,Customer,Individual,30PART,Individual,,,29.0,,69009,LYON,,FR,France,09:02.2,40:05.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.21875,0.9900426082080623,0
3314.0,1.0,DONPAR,2021.0,5.0,1.0,PIECE,5.0,EUR,0.0,0.0,Non specified,False,TVA0,C03020,,28/1/2022,New,Won,100.0,5.0,1.0,-5.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,52:14.0,53:17.7,,51:22.9,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,39767.0,True,20PART,Individual,,,,92300,LEVALLOIS-PERRET,,FR,France,,HelloAsso,56:09.6,05:06.5,Active,Customer,Individual,30PART,Individual,,,29.0,,92300,LEVALLOIS-PERRET,,FR,France,09:01.8,39:38.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.02564102564102564,0.6666666666666666,0
3313.0,1.0,DONPAR,2021.0,5.0,1.0,PIECE,5.0,EUR,0.0,0.0,Non specified,False,TVA0,C03019,,28/1/2022,New,Won,100.0,5.0,1.0,-5.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,29:23.5,30:28.8,,28:25.2,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,39766.0,True,20PART,Individual,,,,95520,OSNY,,FR,France,,HelloAsso,56:09.8,05:06.1,Active,Customer,Individual,30PART,Individual,,,29.0,,95520,OSNY,,FR,France,09:01.4,39:14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.02564102564102564,0.6666666666666666,0
3312.0,1.0,DONPAR,2021.0,100.0,1.0,PIECE,100.0,EUR,0.0,0.0,Non specified,False,TVA0,C03018,,28/1/2022,New,Won,100.0,100.0,1.0,-100.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,22:49.2,26:42.5,,21:47.6,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,39765.0,True,20PART,Individual,,,,60657,CHICAGO,,US,United States of America,,HelloAsso,56:10.6,05:04.9,Active,Customer,Individual,30PART,Individual,,,29.0,,60657,CHICAGO,,US,United States of America,09:00.3,38:54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.13286713286713286,0.9799406841268925,0
3311.0,1.0,DONPAR,2021.0,20.0,1.0,PIECE,20.0,EUR,0.0,0.0,Non specified,False,TVA0,C03017,,28/1/2022,New,Won,100.0,20.0,1.0,-20.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,08:24.1,09:35.7,,07:23.9,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40598.0,True,,,,,,57050,BAN SAINT MARTIN,,FR,France,,,54:59.5,54:59.5,Active,Customer,Individual,30PART,Individual,,,29.0,,57050,BAN SAINT MARTIN,,FR,France,08:59.6,38:33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.060240963855421686,0.9047619047619048,0
3310.0,1.0,DONPAR,2021.0,10.0,1.0,PIECE,10.0,EUR,0.0,0.0,Non specified,False,TVA0,C02474,,28/1/2022,New,Won,100.0,10.0,1.0,-10.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,54:20.3,55:31.2,,53:23.4,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,39419.0,True,20PART,Individual,,,,69140,RILLIEUX LA PAPE,,FR,France,,HelloAsso,12:15.2,38:19.2,Active,Customer,Individual,30PART,Individual,,,29.0,,69140,RILLIEUX LA PAPE,,FR,France,36:54.8,36:41.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.04,0.8181818181818182,0
3309.0,1.0,DONPAR,2021.0,30.0,1.0,PIECE,30.0,EUR,0.0,0.0,Non specified,False,TVA0,C01744,,28/1/2022,New,Won,100.0,30.0,1.0,-30.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,50:47.8,51:51.2,,49:52.9,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,39111.0,True,20PART,Individual,,,,75015,PARIS,,FR,France,,HelloAsso,16:19.8,16:37.0,Active,Customer,Individual,30PART,Individual,,,29.0,,75015,PARIS,,FR,France,07:36.5,23:56.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.05,0.9354838709677419,0
3308.0,1.0,DONPAR,2021.0,50.0,1.0,PIECE,50.0,EUR,0.0,0.0,Non specified,False,TVA0,C01745,,28/1/2022,New,Won,100.0,50.0,1.0,-50.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,47:04.9,48:21.3,,45:54.9,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,39112.0,True,20PART,Individual,,,,75015,PARIS,,FR,France,,HelloAsso,30:17.6,16:37.6,Active,Customer,Individual,30PART,Individual,,,29.0,,75015,PARIS,,FR,France,07:37.1,24:19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.14285714285714285,0.9598278335724533,0
3307.0,1.0,DONPAR,2021.0,1000.0,1.0,PIECE,1000.0,EUR,0.0,0.0,Non specified,False,TVA0,C01746,,28/1/2022,New,Won,100.0,1000.0,1.0,-1000.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,15:53.6,26:07.5,,14:13.0,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,39113.0,True,20PART,Individual,,,,75018,PARIS,,FR,France,,HelloAsso,16:19.4,16:38.1,Active,Customer,Individual,30PART,Individual,,,29.0,,75018,PARIS,,FR,France,07:37.6,28:28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.2564102564102564,0.997631333377069,0
3306.0,1.0,DONPAR,2021.0,50.0,1.0,PIECE,50.0,EUR,0.0,0.0,Non specified,False,TVA0,C01747,,28/1/2022,New,Won,100.0,50.0,1.0,-50.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,10:42.0,12:04.6,,09:41.8,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,39114.0,True,20PART,Individual,,,,75001,PARIS,,FR,France,,HelloAsso,04:04.6,16:38.5,Active,Customer,Individual,30PART,Individual,,,29.0,,75001,PARIS,,FR,France,07:38.1,28:52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.14285714285714285,0.9598278335724533,0
3305.0,1.0,DONPAR,2021.0,1000.0,1.0,PIECE,1000.0,EUR,0.0,0.0,Non specified,False,TVA0,C01748,,28/1/2022,New,Won,100.0,1000.0,1.0,-1000.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,07:29.0,08:17.1,,06:25.4,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,46382.0,True,20PART,Individual,,,,75008,Paris,,FR,France,,HelloAsso,57:03.5,57:03.5,Active,Customer,Individual,30PART,Individual,,,29.0,,75008,Paris,,FR,France,07:38.6,56:10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.2564102564102564,0.997631333377069,0
3304.0,1.0,DONPAR,2021.0,20.0,1.0,PIECE,20.0,EUR,0.0,0.0,Non specified,False,TVA0,C01749,,28/1/2022,New,Won,100.0,20.0,1.0,-20.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,57:26.8,59:08.7,,56:28.0,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,39116.0,True,20PART,Individual,,,,75010,PARIS,,FR,France,,HelloAsso,16:18.8,16:39.0,Active,Customer,Individual,30PART,Individual,,,29.0,,75010,PARIS,,FR,France,07:39.0,29:34.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.060240963855421686,0.9047619047619048,0
3303.0,1.0,DONPAR,2021.0,20.0,1.0,PIECE,20.0,EUR,0.0,0.0,Non specified,False,TVA0,C01750,,28/1/2022,New,Won,100.0,20.0,1.0,-20.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,53:59.7,55:12.3,,52:59.6,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,39117.0,True,20PART,Individual,,,,92130,ISSY LES MOULINEAUX,,FR,France,,HelloAsso,16:18.6,16:39.3,Active,Customer,Individual,30PART,Individual,,,29.0,,92130,ISSY LES MOULINEAUX,,FR,France,07:39.5,29:56.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.060240963855421686,0.9047619047619048,0
3302.0,1.0,DONPAR,2021.0,150.0,1.0,PIECE,150.0,EUR,0.0,0.0,Non specified,False,TVA0,C01751,,28/1/2022,New,Won,100.0,150.0,1.0,-150.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,32:25.2,51:29.8,,31:27.2,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,39118.0,True,20PART,Individual,,,,75009,PARIS,,FR,France,,HelloAsso,16:18.5,16:39.6,Active,Customer,Individual,30PART,Individual,,,29.0,,75009,PARIS,,FR,France,07:40.0,30:18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.21428571428571427,0.9870131546673897,0
3301.0,1.0,DONPAR,2021.0,17.0,1.0,PIECE,17.0,EUR,0.0,0.0,Non specified,False,TVA0,C01759,,28/1/2022,New,Won,100.0,17.0,1.0,-17.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,28:28.6,30:08.9,,27:19.5,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,39126.0,True,20PART,Individual,,,,69360,St Symphorien D’ozon,,FR,France,,HelloAsso,16:17.1,16:41.9,Active,Customer,Individual,30PART,Individual,,,29.0,,69360,St Symphorien D’ozon,,FR,France,07:44.3,25:20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.6984126984126984,0.0,0
3300.0,1.0,DONPAR,2021.0,350.0,1.0,PIECE,350.0,EUR,0.0,0.0,Non specified,False,TVA0,C02478,,28/1/2022,New,Won,100.0,350.0,1.0,-350.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,00:59.3,02:03.3,,59:45.7,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,39423.0,True,20PART,Individual,,,,1340,Malafretaz,,FR,France,,HelloAsso,44:32.0,38:22.1,Active,Customer,Individual,30PART,Individual,,,29.0,,1340,Malafretaz,,FR,France,36:58.7,38:14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.16393442622950818,0.9944164826493193,0
